PLOT_ID,FARM_ID,PLOT_DESC,AREA_HA,LAND1,ZZSTAT,LOEVM,ZZEID,ERDAT
0004500192,0002000063,DRYLAND SOUTH,82.3,CA,02,,8F236FA8-8D3F-4687-B0AF-977E3FDA57CC,2014-05-21
0004500229,0002000075,DRYLAND NORTH,84.4,US,02,,A070D2AF-4D1F-4C20-923E-BC36083A7975,2025-03-18
0004501152,0002000445,HIGHWAY FIELD,53.7,US,02,,,2019-03-18
0004500991,0002000355,ROCK PILE,88.9,US,02,X,69F4D690-995E-423A-AB38-0B478F30CC57,2023-05-11
0004501561,0002000589,GRAVEL PIT FIELD,116.5,US,01,,AFBF7E94-7061-49BD-BF2B-9AF85E7E3823,2016-01-25
0004500397,0002000132,PIVOT 3,105.8,US,02,,6A0B4737-9B7D-477A-9853-4EE54554E8AC,2017-09-04
0004500627,0002000210,BENCH FIELD,10.2,US,02,,8242EF9D-1768-4B4D-88F5-405823C4A212,2020-07-25
0004500642,0002000216,WEST 160,10.9,CA,02,,28F45BD9-D035-4432-91E2-527BC23C349E,2024-07-30
0004500521,0002000174,HIGHWAY FIELD,25.9,US,02,,3DD92D89-4FCE-4F0F-A12C-86BA2B90FFA9,2025-12-08
0004500605,0002000203,BACK 40,69.4,CA,02,,09B5B10B-40C1-45A8-BF66-99A117C06BC6,2024-01-15
0004500282,0002000094,CORNER PIECE,26.4,US,02,,4E5AA28F-3345-4ABF-9140-C1AAF9543C27,2017-11-03
0004501313,0002000497,TRIANGLE,48.7,US,02,,FF7732C8-43BF-480C-9D7C-524E260368F0,2017-05-23
0004500399,0002000132,FLAT 120,73.8,US,02,,A065B7E9-9FA3-48D7-B769-67B0570705FB,2015-07-15
0004501425,0002000528,BENCH FIELD,67.6,BR,02,,3DA0EDAD-AEA0-44F1-B7DC-BAF9594E9183,2017-05-22
0004500412,0002000136,HIGHWAY FIELD,69.0,CA,02,,B563DEFF-D5D1-4982-9FD1-70E796EF5CEA,2014-07-19
0004501371,0002000512,PIVOT 3,7.1,BR,02,,0B6DE8EA-1F50-47E6-9991-0E2CF739BD5A,2021-07-12
0004501451,0002000533,TRIANGLE,70.6,BR,02,,5BE04FA1-0387-460F-A728-DF6C44C00D9B,2022-01-03
0004501419,0002000525,OLD ORCHARD,10.6,BR,02,,639034D3-D92C-4606-B7F9-B1778552F103,2016-07-07
0004500980,0002000346,OLD ORCHARD,28.2,CA,02,X,58BDF6F4-66CC-48D7-9231-BA05783A86B2,2023-03-09
0004501224,0002000471,OLD ORCHARD,107.4,US,02,,A66BD65A-D4CA-4866-8E60-F8D85068C3FE,2016-03-07
0004500638,0002000214,CORNER PIECE,68.2,US,02,,16F6D96A-06FA-42D5-9FD9-6A450C3DE12A,2011-11-03
0004500038,0002000011,HOME FIELD,113.5,US,02,,754E4ABD-46A4-4388-A2EC-9CF26E6A5F46,2015-11-09
0004501643,0002000637,SOUTH 40,30.8,US,02,,69350844-1DB2-4EC3-B657-E978846EDC39,2010-08-28
0004501569,0002000594,FLAT 120,48.9,US,01,,901C0499-6FE8-4657-A32B-295148A4AFD9,2022-11-15
0004501446,0002000531,PIVOT 3,50.5,BR,02,,657C67DD-9BE1-427E-AF4F-619CAAD0FABA,2014-02-10
0004501478,0002000541,TRIANGLE,103.1,BR,02,,14585A65-954F-4E24-91E6-5D25A63D86AF,2024-02-17
0004500839,0002000285,LONG STRIP,116.9,CA,02,,681015A9-9B38-486A-99FE-BCCAC5E33C45,2018-06-06
0004500393,0002000131,HIGHWAY FIELD,57.9,CA,02,,8A308615-9A63-4FA7-B273-D406076623C5,2020-02-02
0004500273,0002000091,SCHOOLHOUSE FIELD,74.2,US,02,,C2A13E48-CB22-40BB-82A0-53397C591E62,2016-03-24
0004501594,0002000609,SCHOOLHOUSE FIELD,,CA,02,,8645D63D-721A-4779-AB11-6FD4CCF51C5A,2016-12-23
0004500842,0002000285,SCHOOLHOUSE FIELD,29.7,CA,02,,B78C1045-B045-4DDA-AD84-56BDFEA9E6EF,2013-05-22
0004500989,0002000350,BIG FIELD,,CA,02,,,2011-03-27
0004500085,0002000028,ROCK PILE,119.1,US,02,,74A6BC4E-FAC9-4ABC-8BF9-69CDF13486A6,2012-11-18
0004501314,0002000497,PIVOT 2,,US,02,,2020B997-DFD4-46B0-B03A-AFADE269E5CC,2019-12-22
0004500307,0002000100,PIVOT 2,106.5,US,02,,72974A70-5E82-4FF5-8FBC-1D928F9ADCEA,2017-05-01
0004501608,0002000618,BIG FIELD,32.1,US,02,,0E6256E4-C374-4571-8ABC-7F4FC54A38AB,2020-01-16
0004500484,0002000162,WINDMILL FIELD,7.4,US,02,,8FBFCA1D-7858-4E0A-BED1-27D3C5A0034E,2012-06-07
0004501351,0002000508,PIVOT 1,40.0,BR,02,,B2210B6D-799F-4DD3-B748-5793553D38EE,2023-04-07
0004501512,0002000553,ROCK PILE,120.6,US,02,,C8DC8DFF-4075-4143-BECB-ED2B0F8373C6,2015-08-12
0004500504,0002000170,BENCH FIELD,112.5,US,02,,55388FA7-44DC-4175-A325-B152C920943C,2017-03-31
0004500041,0002000013,NORTH 80,122.9,US,02,,7FE455CB-EEFA-4CCC-9ED8-873AC3A83DE9,2015-12-26
0004501297,0002000492,SANDY KNOLL,15.2,CA,02,,9D212F88-CD82-41BC-A7A8-FAF0525366DC,2014-12-27
0004501253,0002000479,BENCH FIELD,35.5,US,02,,A372AA2C-1C6B-4504-8395-8BFAA8215A69,2012-07-01
0004500574,0002000192,HIGHWAY FIELD,5.6,US,02,,BCC0504F-4EFA-4954-AD15-F4C5AB148A1A,2015-07-18
0004500251,0002000084,WEST 160,129.3,CA,02,,C5516636-07E0-4FA8-95E8-ACEBE32E7041,2021-02-12
0004500144,0002000047,TRIANGLE,86.3,US,02,,E28A363A-824C-4ABE-9D3E-669B791FD4AD,2023-04-20
0004500773,0002000262,SOUTH 40,96.0,US,02,,46D94F42-C07F-4091-9265-F743174CCAC2,2024-09-02
0004501354,0002000508,ROCK PILE,60.1,BR,02,,C6E51C4B-5968-4FCC-9166-901EE0BB762A,2017-10-06
0004500864,0002000292,CORNER PIECE,118.5,CA,02,,0FD2B892-B013-4AF3-9098-0E1B067AC852,2017-04-30
0004500559,0002000189,SCHOOLHOUSE FIELD,25.2,CA,02,,9801C8B0-F827-44AB-8A3E-C9400F11082F,2022-07-24
0004500264,0002000087,DRYLAND NORTH,96.0,CA,02,,09FC980A-7B35-477B-B534-653E9593ECEC,2018-12-03
0004500372,0002000124,GRAVEL PIT FIELD,,US,02,,6B66529F-1294-4C3B-8435-A9F7FF22CC27,2015-04-25
0004500089,0002000031,EAST QUARTER,94.3,CA,02,,C22B9F0B-D94C-4BFD-8BA7-38B16A8F0514,2022-07-03
0004501517,0002000559,WINDMILL FIELD,89.5,CA,02,,10A9C91E-FC14-4AF5-8763-7531DED2D868,2017-08-17
0004501121,0002000433,ROCK PILE,113.9,US,02,,F3160724-1A48-4B8E-B522-FF83B60A8D84,2019-10-25
0004500677,0002000227,BACK 40,10.0,CA,02,,1592F996-63CE-40A7-AEA4-3019E16603E6,2018-03-08
0004500274,0002000091,WINDMILL FIELD,80.9,US,02,,B36F3568-3A85-458C-AB5F-E0F9828B9203,2023-08-14
0004500936,0002000315,PIVOT 2,87.3,US,02,,11C66E46-2E9F-4801-A7B0-77AFB96C06FE,2025-01-16
0004500769,0002000261,DRYLAND NORTH,62.8,CA,02,,9EC2D484-921B-4A5C-BCE0-5C40E6E7B445,2017-02-03
0004501095,0002000426,FENCE LINE 60,94.0,US,02,,31FBAB59-CAC8-478C-ABAB-CA5F489BCFC4,2024-05-11
0004500748,0002000253,PIVOT 3,63.1,US,02,,CDBA83CC-5471-4570-BBD8-DBF367D8DC13,2018-10-25
0004500819,0002000279,WEST 160,82.3,CA,02,,4DA08BBD-254C-459A-9358-785FDE177379,2011-02-25
0004500151,0002000049,GRAVEL PIT FIELD,78.5,US,02,,9056148E-64E4-47E1-8BA7-50B1BFB09536,2020-02-12
0004500353,0002000117,BACK 40,22.0,US,02,,786DEC13-703D-4B1D-B659-E53B5983EA94,2015-03-19
0004500165,0002000054,HOME FIELD,102.6,US,02,,AD4A83B3-68E4-45C6-88E5-7858B2C79B86,2022-09-01
0004501243,0002000476,FLAT 120,109.6,CA,02,,3F795036-3651-4FC0-A260-86B7FDC3977C,2015-06-17
0004500810,0002000274,BACK 40,81.3,US,02,,7B6A8EBD-7F72-4003-AFFE-14A353A682C6,2011-10-10
0004500086,0002000029,HIGHWAY FIELD,61.7,US,02,,3D352216-D977-4BBC-B751-9B66A420B797,2013-02-01
0004501075,0002000420,SLOUGH FIELD,28.3,CA,02,,B2A6FE4A-E07D-4596-BB82-32665649B99D,2016-05-30
0004501587,0002000604,GRAVEL PIT FIELD,71.6,US,02,,1124A149-D4BC-487F-AB8B-597DF1E6FC22,2025-04-25
0004500210,0002000069,BIG FIELD,83.5,US,02,,709841A3-22A5-4A84-9CF1-C02A5D6F5EFC,2014-07-08
0004501065,0002000418,PIVOT 3,10.3,US,02,,6B2AC444-9711-4303-8E61-38DE10E4498A,2018-12-12
0004501696,0002000654,PIVOT 1,68.6,US,02,,C22EB7A9-0975-4118-98CA-57FF774A856E,2024-01-10
0004501119,0002000435,SOUTH 40,,US,02,,0703805D-15A4-4E45-9A4B-ECEF1692AD7C,2021-07-26
0004501270,0002000484,SCHOOLHOUSE FIELD,111.5,US,02,,F6CBB721-B923-4E00-A84C-6EB6BC2CDE4F,2015-05-26
0004500691,0002000231,HIGHWAY FIELD,66.5,US,02,,A7522D0E-4E2A-4054-A760-AD3D5E7861E5,2011-09-25
0004500377,0002000125,CREEK FIELD,17.6,CA,02,,F315552D-9F5B-41DA-8743-9FA558E911B7,2025-10-23
0004500385,0002000129,PIVOT 3,,US,02,,B744708D-8267-421A-BD62-97A675729FF9,2020-03-10
0004501582,0002000600,FLAT 120,69.8,US,02,,E5A7900A-96BA-40FF-A7A9-45BDE61B0CD7,2020-07-14
0004500526,0002000176,PIVOT 3,8.6,US,02,,2DDFA1F8-1C31-4496-9CC2-8CD6489A326F,2016-10-20
0004501000,0002000366,ROCK PILE,123.2,US,02,X,16B281FB-75E9-4EBC-9015-D69FE414C843,2020-02-16
0004500611,0002000205,TRIANGLE,44.2,US,02,,439D23D2-F9F0-4974-97F8-258D8A5BF5A5,2023-02-21
0004500178,0002000059,WINDMILL FIELD,33.7,US,02,,F2B1565F-B89D-4F54-83C6-DCF844A566B4,2023-10-02
0004500203,0002000067,GRAVEL PIT FIELD,65.1,US,02,,B9191885-66F7-40B4-B48D-A1193BEA10ED,2011-12-28
0004500652,0002000221,FLAT 120,69.4,US,02,,2F1FB449-CE8C-46CC-A332-00D62446DC57,2019-12-15
0004500927,0002000314,GRAVEL PIT FIELD,113.3,CA,02,,0955DAA7-B4FC-44D8-803C-0F2EDE087709,2018-06-02
0004500832,0002000282,GRAVEL PIT FIELD,73.2,US,02,,D6BBE09A-2224-43F8-A9A4-6903AA2B49E8,2021-07-14
0004501301,0002000494,WINDMILL FIELD,65.8,US,02,,B4D26506-776F-47AA-A89A-E9213FDDD3D9,2021-09-27
0004500562,0002000189,PIVOT 3,38.5,CA,02,,F92CA0F2-C170-4161-AF63-5E261CCF63A8,2017-05-03
0004500338,0002000113,BENCH FIELD,117.6,CA,02,,4011DAA2-7F46-4CB0-A440-01162E612E0A,2016-03-15
0004500955,0002000325,WEST 160,76.3,CA,02,,29525649-B542-4D94-BB21-E289966CE9EC,2018-01-12
0004501404,0002000522,BIG FIELD,77.4,BR,02,,E1F27C5D-E506-43E7-9D51-291E490A9E50,2011-06-22
0004501497,0002000546,PIVOT 1,78.7,BR,02,,E69EE5AD-C56A-4BEC-84B9-BD755B291849,2015-04-10
0004501390,0002000516,HIGHWAY FIELD,,BR,02,,08A80772-8778-4DB7-A006-29392B746C9A,2014-07-10
0004500727,0002000245,BACK 40,80.7,US,02,,3B70E88B-B429-42CD-8C79-5A5D2D6C18A9,2011-03-17
0004500044,0002000014,SLOUGH FIELD,31.0,US,02,,447A0869-48F0-499A-AD31-1929FD6BC5E1,2025-06-26
0004500122,0002000041,SLOUGH FIELD,29.5,US,02,,0C491D8A-B2F3-4559-A88E-5AF17D713A06,2020-01-26
0004501318,0002000498,LONG STRIP,61.9,US,02,,085B54B0-33C9-4DC1-9121-FA508EF2D317,2025-05-02
0004500350,0002000114,SLOUGH FIELD,66.3,CA,02,,A4BD071C-15AE-4AB4-A52B-916177BFD1B7,2024-07-08
0004500867,0002000294,BACK 40,,CA,02,,AC2F5633-21BF-419C-85A7-F66FF419E807,2014-02-05
0004500752,0002000255,TRIANGLE,11.8,US,02,,7255AF00-2283-4970-BC77-C78C95246B62,2025-04-13
0004501432,0002000529,RIVER BOTTOM,45.8,BR,02,,9B80E46A-FFA2-4F1A-82DF-45DC4BB8B1AD,2018-05-27
0004501502,0002000546,TRIANGLE,87.8,BR,02,,B076547C-3210-49F8-91DD-FFEE6D2A8A2E,2010-02-11
0004500804,0002000272,WINDMILL FIELD,5.6,US,02,,EAC3D8CF-48F0-4777-ADC1-B78E549626C9,2014-05-26
0004500740,0002000250,RIVER BOTTOM,38.0,US,02,,32200691-41A2-4540-B5B7-801038AE2950,2013-09-05
0004500970,0002000336,BACK 40,129.6,US,02,,,2019-03-10
0004500090,0002000031,FLAT 120,31.4,CA,02,,E3D117B1-1656-46EC-8992-C827391F83E0,2017-10-27
0004500972,0002000335,BENCH FIELD,74.9,US,02,,,2017-06-16
0004500401,0002000133,FENCE LINE 60,105.0,US,02,,128F2357-AF11-43B5-83E0-6318B4D26B29,2018-01-27
0004501298,0002000492,PIVOT 2,19.2,CA,02,,411E4E52-4766-4536-ADAF-B5ADCF8B46D7,2024-04-16
0004501291,0002000490,OLD ORCHARD,34.2,CA,02,,26B0716F-CF2C-424C-810B-0CA2D9B737D0,2018-09-18
0004501411,0002000523,SCHOOLHOUSE FIELD,117.7,BR,02,,4AE9358D-6E17-4AE5-A2F7-20A2726DC444,2021-02-22
0004500076,0002000026,FENCE LINE 60,70.9,US,02,,CBB2CE63-D72D-46E3-A769-E49FFB94772D,2010-04-19
0004501160,0002000448,HIGHWAY FIELD,44.4,US,02,,5A61F072-C45B-4095-8A77-C74CB12300EA,2012-01-05
0004500425,0002000141,CORNER PIECE,91.3,US,02,,4AD08B0F-4FB6-4A77-B33D-15672B113F5E,2018-12-02
0004501162,0002000450,OLD ORCHARD,52.1,US,02,,5F579CE7-4D10-4E7F-A2C3-586F95DB8A26,2025-11-03
0004501402,0002000521,SANDY KNOLL,57.9,BR,02,,5F58F42B-4892-4C2F-B533-8C3A16D43FDB,2010-08-10
0004500636,0002000213,FENCE LINE 60,30.2,US,02,,291F7649-608C-4F96-B735-D7E24AD62E06,2021-12-29
